,Date,Open,High,Low,Close,Volume,Pearson,education,Edexcel,publisher,penguin,books
766,2020-01-14,587.0916496627896,591.259474191162,567.389327321959,573.0726928710938,4745687,63,59,100,75,87,95
767,2020-01-15,573.0726911508699,589.175560158415,573.0726911508699,585.7655639648438,4085771,91,60,93,86,96,96
768,2020-01-16,530.4474329593729,559.5585502374012,504.493374721045,533.6680297851562,10873818,100,60,83,97,87,96
769,2020-01-17,522.8696396436941,562.0848857426452,522.8696396436941,557.5381469726562,6806276,59,92,56,69,88,93
770,2020-01-20,555.454292486294,572.6937887014591,554.8859212329528,557.5381469726562,2940560,47,95,85,76,90,89
771,2020-01-21,554.8859071391828,554.8859071391828,542.3824914676628,545.6030883789062,2777162,64,97,91,96,96,99
772,2020-01-22,544.4664116135574,557.159284548841,544.4664116135574,545.2241821289062,2936631,62,96,73,88,100,97
773,2020-01-23,550.1498221961115,554.3176470926883,544.0875997633142,550.9075927734375,2377153,67,89,60,80,96,93
774,2020-01-24,552.991455078125,563.0321022133538,549.770915962971,552.991455078125,2513402,62,78,64,88,98,90
775,2020-01-27,540.6775268991545,559.0537662935095,540.6775268991545,549.2025756835938,3616922,59,77,80,79,85,91
776,2020-01-28,546.7397605100268,560.0009463819268,546.7397605100268,556.2120361328125,2824720,67,78,89,88,95,94
777,2020-01-29,556.0225844984742,560.9481794333586,543.3297119140625,543.3297119140625,4839192,63,74,72,100,91,93
778,2020-01-30,538.2147757926972,543.1403712590818,534.2364080000716,535.94140625,3918421,64,73,69,92,96,89
779,2020-01-31,546.5503707531226,546.5503707531226,537.8358645439612,538.4042358398438,4702400,53,65,66,93,84,88
780,2020-02-03,534.2363850301907,545.034803172433,533.8574708513032,536.8886108398438,2566635,84,95,83,72,69,89
781,2020-02-04,535.3730804503468,545.603127528672,535.3730804503468,541.435302734375,2749091,94,100,74,99,79,98
782,2020-02-05,543.3297260608043,555.6436848115438,541.6247279504618,550.3392333984375,2100962,87,100,70,94,77,93
783,2020-02-06,558.8643009783115,563.9793532993807,552.0442504882812,552.0442504882812,3396736,100,94,70,100,95,90
784,2020-02-07,546.7397643934411,558.1064952215202,546.7397643934411,553.559814453125,2273129,79,86,73,80,78,89
785,2020-02-10,549.2025297209861,555.0753521771646,546.1713899551345,548.6342163085938,2578954,81,93,84,85,75,89
786,2020-02-11,548.6342815944715,557.3487877779776,545.4136843698532,545.9820556640625,2922281,87,97,92,90,82,93
787,2020-02-12,546.7398136557131,558.1065455079558,544.4664441595894,553.938720703125,2785082,92,93,83,87,89,92
788,2020-02-13,553.938769695464,560.5532915167182,527.0375366210938,527.0375366210938,4142059,88,88,98,95,90,94
789,2020-02-14,529.3107740726431,542.5719605416781,529.1213169888199,540.1091918945312,5199045,63,75,65,76,100,84
790,2020-02-17,547.8764272757213,549.3919682002568,538.9724653550795,541.8141479492188,2394963,60,80,49,74,79,90
791,2020-02-18,536.888575990375,545.60308121145,536.888575990375,543.3297119140625,3458281,85,91,56,99,75,97
792,2020-02-19,544.6558339488488,549.0130574947673,540.2986104029302,546.73974609375,2557555,96,89,56,88,85,100
793,2020-02-20,548.4447702904271,555.8331338713992,546.3608580460033,553.180908203125,3010822,80,85,62,87,83,91
794,2020-02-21,549.9603450552449,555.6437108993467,520.0279747353168,531.7736206054688,8754253,75,84,59,69,84,91
795,2020-02-24,521.9224349068877,550.3392643936511,518.7018377727128,549.0131225585938,5835508,76,94,83,79,84,97
796,2020-02-25,552.9914360274704,570.227173385892,549.0130687265743,551.2864379882812,4335106,83,94,100,93,81,98
797,2020-02-26,551.2864840803476,558.6748480773499,542.9508924474683,549.3920288085938,4783717,83,91,88,91,85,95
798,2020-02-27,545.0348062600775,552.6126273672642,537.6463844292209,539.3514404296875,4400191,75,84,99,87,73,95
799,2020-02-28,523.2485351309692,533.0996672144636,515.8601138006198,528.174072265625,6751342,68,79,73,77,89,93
800,2020-03-02,538.214711869122,558.6748040666025,520.9751586914062,520.9751586914062,7299019,83,100,100,77,19,91
801,2020-03-03,525.3324125648649,531.3946924312881,517.375735281143,524.7640991210938,6752439,91,99,100,100,20,91
802,2020-03-04,531.5841365047795,539.9197277564278,527.2268548905154,535.373046875,4595462,83,94,95,82,19,90
803,2020-03-05,536.8886635018574,542.5720298575176,531.9630677641135,539.7303466796875,4066814,77,93,100,98,19,94
804,2020-03-06,526.8479804461173,536.5097131211605,518.7017887414336,526.0902099609375,3735460,77,84,89,80,19,86
805,2020-03-09,502.0306272180206,513.5868154828572,488.9588979212184,508.8506774902344,6298074,83,91,95,82,18,82
806,2020-03-10,513.2079806705219,526.6586262121604,508.6612990574283,514.3446655273438,6278611,85,90,89,81,21,81
807,2020-03-11,518.891282166242,530.4474707708732,510.1767764407404,510.7451477050781,4814184,90,91,94,77,19,78
808,2020-03-12,490.8533717618272,498.5069872365765,480.62329596494845,484.2227783203125,6753452,86,87,88,74,18,74
809,2020-03-13,506.0089920769009,520.5962623302036,494.26334679028673,500.13616943359375,5000555,81,92,71,62,19,72
810,2020-03-16,477.0238251905982,483.84384656704594,445.3864291287549,473.6138000488281,6101572,86,86,79,64,26,79
811,2020-03-17,506.9562394647264,518.3229710320334,469.2565624222359,498.0522766113281,7184629,98,82,77,78,30,81
812,2020-03-18,492.1794757789118,517.7546229506282,484.2227980140023,500.89398193359375,5147031,98,89,97,66,35,85
813,2020-03-19,502.9778491197362,517.186262936678,484.60163969791,492.747802734375,5799751,91,88,80,79,37,87
814,2020-03-20,515.8601382717521,518.5124218567637,462.2470781526701,473.2349243164063,7286976,73,82,55,63,37,81
815,2020-03-23,445.1969817343063,453.7220303207079,413.7490131638543,430.5149536132813,8686120,96,88,81,73,40,97
816,2020-03-24,443.3972331371882,475.5082421119344,435.8194125457629,470.3932189941406,5010020,91,83,69,73,37,92
817,2020-03-25,487.25392219457774,491.990060404812,460.92097640141895,473.9927062988281,4000933,91,78,70,78,52,97
818,2020-03-26,456.9565892721846,504.2682495117188,439.5213649566627,504.2682495117188,5701510,83,80,51,68,47,95
819,2020-03-27,493.5598775720383,505.0470581054687,479.1522243902527,505.0470581054688,2596514,71,76,35,71,52,91
820,2020-03-30,503.2947675956861,545.9336547851562,480.3203776786152,545.9336547851562,3528936,97,79,41,66,67,100
821,2020-03-31,545.9336871012353,549.2435799418332,480.3204061107719,537.9510498046875,6201278,100,78,52,71,66,99
822,2020-04-01,530.9419427425278,539.8980111871147,515.3660888671875,515.3660888671875,3007639,99,95,100,83,100,90
823,2020-04-02,513.4191044727819,525.49035551333,503.6841958511301,511.0827026367188,3294738,100,92,61,81,91,91
824,2020-04-03,510.6933040352342,514.9766877760426,456.7619436500108,465.1339416503906,5442763,82,87,77,85,77,86
825,2020-04-06,471.94837198548623,483.4355823222978,457.0539732393934,466.0101013183594,3611171,91,89,51,73,63,90
826,2020-04-07,474.7714975134188,490.4446763683338,474.7714975134188,485.2851867675781,4379115,89,85,59,64,64,92
827,2020-04-08,480.4177382762038,507.77280761077856,475.2582486138136,494.5333557128906,3320206,83,82,65,69,67,87
828,2020-04-09,500.1795944702095,516.5342291160505,496.8697314714777,508.1622314453125,3028372,71,77,54,80,66,88
829,2020-04-14,514.1978667038114,531.7207015897766,502.1265566821695,524.516845703125,4691204,84,90,58,77,47,97
830,2020-04-15,511.0826988979281,513.2243906624575,486.4913597181152,492.39166259765625,3154057,91,89,54,86,52,93
831,2020-04-16,492.7810832395941,495.7015558078843,466.3994750976563,466.39947509765625,3148505,81,89,63,69,48,93
832,2020-04-17,467.27561075179307,485.3825466101417,466.8862203512165,475.06353759765625,5386687,72,88,34,79,51,92
833,2020-04-20,477.3025546559613,484.5064107548522,470.48811866620855,480.1257019042969,1909213,89,92,72,80,47,96
834,2020-04-21,473.3112699212567,478.47075961659846,450.4342346191406,450.4342346191406,2909018,98,94,54,87,42,93
835,2020-04-22,453.0626458188085,459.3630937145692,431.35381125991336,438.0708923339844,3343200,92,93,77,79,44,93
836,2020-04-23,433.10608614173,442.8409949320974,424.5393782896402,439.4337768554688,4442207,83,90,56,82,48,100
837,2020-04-24,439.4337755443843,451.83508912487866,421.3268393066075,421.4241943359375,5036358,82,85,59,90,50,91
